Customer ID,Feedback Channel,Rating,Comment,Date
,Social Media,2.0,Too slow response time.,2024-01-14
C00277,Social Media,5.0,Would definitly recommend!*,2024-06-15
C00824,Survey,4.0,The best experience i've had!,2024-03-24
C00242,Email,2.0,Not worth the price.,2024-01-11
C00569,Survey,1.0,The best experience i've had!,2024-08-31
C00443,Social Media,1.0,Very responsive and helpful!*,2024-05-04
C00877,Social Media,3.0,Very poor qualty for the price.,2023-12-25
C00391,Email,1.0,Very poor qualty for the price.,2024-07-20
C00201,Survey,3.0,Could improve produtc qualty....,2024-04-28
,Email,2.0,Could improve produtc qualty....,2024-02-07
C00820,Email,3.0,T0tally satisfi3d!,2024-05-08
C00983,Survey,2.0,Would definitly recommend!*,2024-05-09
C00757,Email,5.0,"Overall, a decent experience.*",2024-10-01
C00154,Email,2.0,Very poor qualty for the price.,2024-07-01
C00485,Social Media,5.0,,2024-10-21
C00826,Survey,1.0,T0tally satisfi3d!,2024-06-06
C00010,Email,3.0,"Overall, a decent experience.*",2024-08-01
C00181,Email,5.0,Good but could be better.??,2024-07-31
C00432,Email,2.0,"Overall, a decent experience.*",2024-10-08
C00512,Social Media,4.0,Terrible custmer support.!!!,2023-12-15
C00138,Survey,5.0,Satisfied with the service.,2024-04-25
C00915,Social Media,2.0,Could improve produtc qualty....,2024-04-26
C00870,Survey,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-02
C00646,Survey,5.0,Exceeds my expectations!??,2023-11-26
C00530,Survey,1.0,T0tally satisfi3d!,2024-03-08
C00547,Email,1.0,Terrible custmer support.!!!,
C00738,Email,4.0,Good but could be better.??,2024-07-24
C00324,Social Media,4.0,"Overall, a decent experience.*",2024-01-07
C00805,Social Media,5.0,Terrible custmer support.!!!,2024-08-25
C00499,Social Media,4.0,Not worth the price.,2024-06-08
C00308,Social Media,,,2024-09-17
C00257,Survey,4.0,Very poor qualty for the price.,2024-04-21
C00576,Social Media,4.0,Would definitly recommend!*,2024-04-08
C00880,Email,2.0,Terrible custmer support.!!!,2024-03-18
C00582,Email,2.0,Satisfied with the service.,2024-07-18
C00049,Social Media,2.0,Too slow response time.,2024-06-24
C00408,Survey,5.0,Could improve produtc qualty....,2024-05-21
C00102,Survey,2.0,,2023-12-27
,Survey,5.0,The servise was grate!,2024-10-15
C00168,Social Media,5.0,Good but could be better.??,
C00062,Email,4.0,,2023-11-12
C00221,,2.0,Exceeds my expectations!??,
C00834,Survey,2.0,Very responsive and helpful!*,2024-04-03
C00261,Email,4.0,Good but could be better.??,2024-07-24
C00488,Survey,4.0,Very poor qualty for the price.,2024-08-14
C00860,Social Media,1.0,The best experience i've had!,2024-03-28
C00645,Survey,5.0,The best experience i've had!,2024-08-30
C00099,Social Media,3.0,Could improve produtc qualty....,2024-01-02
C00461,Social Media,1.0,Good but could be better.??,2024-11-04
C00763,Survey,5.0,,2024-04-19
C00343,Email,4.0,Could improve produtc qualty....,2023-11-20
C00267,Social Media,2.0,Would definitly recommend!*,2024-07-23
C00370,Social Media,4.0,The servise was grate!,2024-08-23
C00369,Survey,4.0,Not worth the price.,2024-01-13
C00574,Social Media,1.0,Very responsive and helpful!*,2024-10-05
,Survey,2.0,Good but could be better.??,2024-03-14
C00955,Survey,4.0,Very poor qualty for the price.,2024-03-31
C00830,Survey,5.0,Could improve produtc qualty....,2024-05-31
C00264,Survey,3.0,Good but could be better.??,2024-11-03
,Email,1.0,Satisfied with the service.,2024-04-01
C00021,Email,1.0,The best experience i've had!,2023-11-26
C00422,Social Media,1.0,Very poor qualty for the price.,2024-03-05
C00125,Survey,2.0,Very responsive and helpful!*,2024-04-23
C00360,Email,,Not worth the price.,2023-11-18
C00889,Social Media,5.0,Satisfied with the service.,2024-06-19
C00696,Email,2.0,Too slow response time.,2024-06-03
C00987,Email,2.0,Would definitly recommend!*,2024-09-04
C00621,Email,2.0,Too slow response time.,2024-05-07
C00204,,5.0,Could improve produtc qualty....,2024-04-30
C00591,Survey,2.0,Satisfied with the service.,2024-05-03
C00590,Email,1.0,,2024-09-07
C00666,Email,5.0,Terrible custmer support.!!!,2024-10-27
C00665,Email,5.0,Exceeds my expectations!??,2024-02-20
C00552,Social Media,2.0,,2024-05-11
C00179,Email,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-04-23
C00800,Email,2.0,Could improve produtc qualty....,2024-07-22
C00292,Social Media,4.0,,2024-07-23
C00364,Social Media,5.0,Not worth the price.,2023-12-14
C00333,Email,1.0,Very responsive and helpful!*,2023-12-06
,,5.0,Good but could be better.??,2024-07-21
C00523,Survey,,Very poor qualty for the price.,2024-11-03
C00500,Social Media,3.0,Could improve produtc qualty....,2024-01-12
C00794,Email,1.0,T0tally satisfi3d!,2024-10-09
C00755,Survey,4.0,The servise was grate!,2024-01-22
C00458,Survey,4.0,T0tally satisfi3d!,
C00911,Social Media,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-06-16
C00081,Social Media,4.0,The best experience i've had!,2024-04-21
C00391,Email,1.0,Terrible custmer support.!!!,2024-04-06
C00629,,1.0,Exceeds my expectations!??,2024-06-20
C00294,Email,4.0,Very poor qualty for the price.,2024-06-23
C00475,Social Media,3.0,Very responsive and helpful!*,2024-09-21
C00647,Social Media,5.0,Very responsive and helpful!*,2024-07-16
C00980,Survey,2.0,Could improve produtc qualty....,
C00149,Survey,1.0,Very poor qualty for the price.,2024-03-23
C00890,Social Media,5.0,,2024-05-13
C00172,Survey,5.0,Terrible custmer support.!!!,2024-08-25
C00656,Social Media,1.0,Not worth the price.,2024-02-05
C00828,Survey,3.0,Very poor qualty for the price.,2024-05-12
C00951,Social Media,2.0,Satisfied with the service.,2024-03-29
C00346,Survey,1.0,Could improve produtc qualty....,2024-11-01
C00432,Survey,5.0,Too slow response time.,2024-01-04
C00647,Email,2.0,Would definitly recommend!*,2024-01-08
C00628,Email,4.0,The best experience i've had!,2024-02-24
C00586,Social Media,5.0,,2024-07-25
C00415,Survey,4.0,Good but could be better.??,2024-06-21
,Survey,4.0,The best experience i've had!,2024-01-19
C00929,Email,1.0,Not worth the price.,2024-03-31
C00074,Survey,4.0,Too slow response time.,2024-08-31
,Survey,5.0,The best experience i've had!,2024-03-11
C00166,Social Media,1.0,Could improve produtc qualty....,2024-07-09
C00352,Survey,3.0,Too slow response time.,2024-09-05
C00234,Survey,5.0,The servise was grate!,2024-07-02
C00322,Social Media,4.0,Would definitly recommend!*,2024-09-15
C00325,Social Media,5.0,Very responsive and helpful!*,2023-11-24
C00669,Social Media,5.0,Very poor qualty for the price.,2023-11-13
C00299,Email,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-07-14
C00728,Social Media,5.0,Good but could be better.??,2023-12-06
C00274,Survey,3.0,The best experience i've had!,2024-11-02
C00620,Survey,3.0,The best experience i've had!,2024-03-29
C00661,Email,4.0,The servise was grate!,2024-04-22
C00405,Email,2.0,The best experience i've had!,2024-05-09
C00278,Survey,1.0,Good but could be better.??,2024-09-07
C00909,Survey,2.0,"Overall, a decent experience.*",2024-03-29
,Social Media,4.0,Would definitly recommend!*,2024-08-11
C00800,Email,4.0,Exceeds my expectations!??,2024-04-11
C00884,Social Media,3.0,Very poor qualty for the price.,2024-08-22
C00962,Social Media,4.0,T0tally satisfi3d!,2024-10-22
C00372,,5.0,Very poor qualty for the price.,2024-06-05
C00766,,4.0,,2024-06-28
C00602,Social Media,2.0,T0tally satisfi3d!,2024-03-19
C00534,Email,5.0,Could improve produtc qualty....,2023-12-29
,Email,3.0,Would definitly recommend!*,2024-06-15
C00462,Social Media,5.0,Exceeds my expectations!??,2024-06-10
C00424,Survey,1.0,Terrible custmer support.!!!,2024-01-11
C00172,Email,2.0,The servise was grate!,2024-02-14
C00189,Email,3.0,"Overall, a decent experience.*",2024-10-17
C00875,Survey,4.0,"Overall, a decent experience.*",2024-08-19
,Email,2.0,Would definitly recommend!*,2024-04-27
C00129,Survey,3.0,The servise was grate!,2024-06-07
C00746,Social Media,5.0,The servise was grate!,2024-10-07
C00241,Social Media,5.0,Too slow response time.,2024-07-12
C00678,Email,5.0,Very responsive and helpful!*,2024-01-04
C00258,,5.0,,2024-01-22
C00964,Survey,,Very responsive and helpful!*,2024-04-21
C00762,Social Media,,Too slow response time.,
C00718,Survey,3.0,Good but could be better.??,2024-08-31
C00768,Email,2.0,Not worth the price.,2024-02-26
C00082,Email,5.0,T0tally satisfi3d!,
C00216,Social Media,3.0,Too slow response time.,2023-11-20
C00171,Survey,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-01-30
C00407,Survey,1.0,Terrible custmer support.!!!,2024-06-22
C00106,Email,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-06-12
C00098,Social Media,3.0,The best experience i've had!,
C00066,Survey,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-03-18
C00960,,5.0,Very poor qualty for the price.,2024-09-19
C00900,Email,5.0,The servise was grate!,2023-11-15
,Social Media,1.0,Satisfied with the service.,2024-05-15
,,4.0,Terrible custmer support.!!!,2024-04-07
C00056,Social Media,3.0,T0tally satisfi3d!,2024-01-07
C00027,Survey,4.0,"Overall, a decent experience.*",2024-01-23
C00790,Survey,2.0,Good but could be better.??,2024-01-22
C00407,Social Media,5.0,Would definitly recommend!*,2024-07-13
C00537,Social Media,4.0,Satisfied with the service.,2024-01-19
C00784,Survey,4.0,The servise was grate!,2024-10-17
C00086,Social Media,5.0,,2024-07-09
C00107,Social Media,3.0,Very poor qualty for the price.,2024-05-26
C00269,Survey,1.0,Would definitly recommend!*,2024-05-07
C00633,Survey,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-02-14
C00160,Survey,,Not worth the price.,2023-12-07
C00087,Survey,,The best experience i've had!,2024-03-28
C00671,Email,4.0,,2024-05-11
C00954,Email,4.0,Not worth the price.,2024-01-01
C00907,Survey,1.0,The servise was grate!,2024-10-25
C00400,Email,5.0,Terrible custmer support.!!!,2024-09-21
C00317,Email,1.0,Good but could be better.??,2024-02-16
C00235,Survey,5.0,Too slow response time.,2024-03-25
C00254,Email,5.0,The servise was grate!,2023-12-27
,,4.0,"Overall, a decent experience.*",2024-07-16
C00291,Email,3.0,The servise was grate!,2024-09-26
C00454,Social Media,4.0,,2023-11-30
C00642,Survey,3.0,Too slow response time.,2023-12-03
C00130,Email,5.0,T0tally satisfi3d!,2024-04-26
C00135,Email,3.0,Too slow response time.,2024-03-28
C00540,Survey,5.0,Terrible custmer support.!!!,2024-05-09
C00859,Survey,5.0,"Overall, a decent experience.*",2024-04-25
C00175,Survey,3.0,Not worth the price.,2024-08-15
C00030,,4.0,Good but could be better.??,2024-03-07
C00036,Social Media,3.0,T0tally satisfi3d!,2024-04-01
C00680,Survey,1.0,The best experience i've had!,2024-05-03
C00366,Survey,5.0,Good but could be better.??,2024-05-05
C00882,Survey,2.0,Would definitly recommend!*,2024-09-18
C00938,Social Media,5.0,"Overall, a decent experience.*",2024-04-25
C00334,Survey,,Good but could be better.??,2024-05-09
C00885,Survey,3.0,Could improve produtc qualty....,2024-06-14
C00488,Survey,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-02-08
C00479,Social Media,4.0,T0tally satisfi3d!,2024-01-06
C00999,Email,4.0,T0tally satisfi3d!,2024-06-09
C00892,Email,2.0,Very responsive and helpful!*,2024-08-16
,Email,3.0,Terrible custmer support.!!!,2024-10-09
C00958,Email,4.0,Too slow response time.,2024-02-22
C00279,Email,5.0,Not worth the price.,2024-02-17
C00562,Email,3.0,,2024-05-13
C00456,Survey,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-10-06
C00139,Email,4.0,Could improve produtc qualty....,2024-07-09
C00993,Email,5.0,The servise was grate!,2024-10-28
C00972,Email,5.0,,2024-06-04
C00715,Social Media,5.0,Satisfied with the service.,2024-06-04
C00553,Email,1.0,Terrible custmer support.!!!,2024-07-22
,Social Media,4.0,Exceeds my expectations!??,2023-12-02
C00606,Email,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-08-17
C00612,Email,5.0,Good but could be better.??,2024-09-13
C00468,Email,5.0,Very responsive and helpful!*,2024-05-05
C00647,Survey,1.0,The best experience i've had!,2023-11-08
C00767,Social Media,3.0,Very responsive and helpful!*,2024-04-07
C00652,Social Media,3.0,Could improve produtc qualty....,2024-08-28
C00899,,3.0,The servise was grate!,2023-12-21
C00578,Social Media,1.0,Exceeds my expectations!??,2023-11-20
C00446,Social Media,,Too slow response time.,2024-07-19
C00537,Social Media,2.0,Would definitly recommend!*,2024-06-05
C00656,,5.0,Could improve produtc qualty....,2023-12-01
C00655,Email,4.0,Terrible custmer support.!!!,2024-04-03
C00547,,1.0,Terrible custmer support.!!!,2024-02-15
C00318,Survey,3.0,"Overall, a decent experience.*",2023-12-15
C00931,Social Media,2.0,Not worth the price.,2024-07-04
C00356,Social Media,1.0,The servise was grate!,2023-12-20
C00494,Social Media,1.0,Could improve produtc qualty....,2024-05-12
C00553,Survey,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-04-21
C00233,Social Media,4.0,"Overall, a decent experience.*",2024-10-18
C00825,,,Very responsive and helpful!*,2024-07-03
C00092,Social Media,4.0,Very responsive and helpful!*,2024-08-17
C00453,Survey,1.0,The servise was grate!,2024-04-17
C00316,Social Media,4.0,Could improve produtc qualty....,2024-01-25
C00375,Survey,4.0,Terrible custmer support.!!!,2023-12-22
C00423,Email,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-20
C00267,Survey,5.0,Good but could be better.??,2024-08-27
C00160,Email,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-06-25
C00311,Email,1.0,Very responsive and helpful!*,2024-08-29
C00011,Survey,1.0,Would definitly recommend!*,2024-03-02
C00001,Social Media,5.0,Too slow response time.,
C00536,Survey,2.0,Terrible custmer support.!!!,2024-05-23
C00835,Email,3.0,,2024-08-15
,Social Media,5.0,The servise was grate!,2024-05-19
,Survey,3.0,Too slow response time.,2023-11-28
C00140,Social Media,3.0,,2024-09-15
C00353,Social Media,5.0,T0tally satisfi3d!,2024-10-19
C00294,Survey,1.0,Terrible custmer support.!!!,2024-03-08
C00481,Social Media,2.0,Good but could be better.??,2023-12-10
C00548,Survey,1.0,T0tally satisfi3d!,2024-10-12
C00009,Email,5.0,Could improve produtc qualty....,2024-10-18
C00705,Survey,5.0,Satisfied with the service.,2024-06-07
C00945,Social Media,5.0,Too slow response time.,2023-11-23
C00504,Survey,5.0,Good but could be better.??,2024-07-30
C00970,Social Media,2.0,Not worth the price.,2024-08-25
C00774,Email,,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-07-27
C00489,Email,3.0,Could improve produtc qualty....,2024-07-21
C00307,Social Media,4.0,T0tally satisfi3d!,2024-08-10
C00010,Social Media,3.0,Too slow response time.,2024-05-02
C00785,Survey,5.0,Good but could be better.??,2024-09-30
C00441,Social Media,5.0,Not worth the price.,2024-10-17
C00818,Survey,2.0,Terrible custmer support.!!!,2023-11-17
C00300,Social Media,5.0,Not worth the price.,2023-12-20
C00612,Email,5.0,Exceeds my expectations!??,2023-11-22
C00237,Survey,4.0,The servise was grate!,2024-05-11
C00816,Survey,,Terrible custmer support.!!!,2024-05-13
C00008,Email,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-08-13
C00562,Social Media,5.0,Very poor qualty for the price.,2024-02-13
C00383,Social Media,3.0,Good but could be better.??,2024-09-05
C00194,Email,4.0,Good but could be better.??,2023-12-15
C00422,Survey,2.0,Good but could be better.??,2023-12-22
C00904,Email,1.0,Could improve produtc qualty....,2023-12-30
C00575,Email,2.0,,2024-05-12
C00448,Social Media,4.0,T0tally satisfi3d!,2024-02-17
C00405,Social Media,3.0,The best experience i've had!,2024-02-01
C00256,Survey,1.0,Terrible custmer support.!!!,2023-11-27
C00168,Email,1.0,T0tally satisfi3d!,2024-01-26
C00733,Email,1.0,Not worth the price.,2024-05-30
,Survey,2.0,Very poor qualty for the price.,2024-03-29
C00662,Social Media,1.0,The servise was grate!,2023-11-29
C00400,Social Media,3.0,The best experience i've had!,2023-11-21
C00849,Email,4.0,T0tally satisfi3d!,2024-09-12
C00388,Social Media,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-11-01
C00226,Social Media,1.0,Very poor qualty for the price.,2024-02-10
C00270,Survey,5.0,T0tally satisfi3d!,2024-10-21
C00082,,5.0,"Overall, a decent experience.*",2024-10-17
C00433,Survey,3.0,Good but could be better.??,2024-03-05
C00641,Social Media,2.0,The best experience i've had!,2024-11-01
C00246,Email,1.0,Not worth the price.,2024-02-24
C00530,Survey,3.0,The best experience i've had!,2024-08-23
C00783,Social Media,4.0,Very responsive and helpful!*,2024-06-13
C00820,Survey,3.0,The servise was grate!,2024-03-08
C00932,Social Media,1.0,The servise was grate!,2024-07-17
C00628,Social Media,5.0,The servise was grate!,2024-08-31
C00827,,3.0,Would definitly recommend!*,2023-11-26
C00711,Survey,5.0,Very responsive and helpful!*,2024-02-07
C00702,,2.0,Could improve produtc qualty....,2023-11-06
,Social Media,4.0,"Overall, a decent experience.*",2024-10-10
C00292,Social Media,5.0,T0tally satisfi3d!,2024-10-12
C00665,Survey,3.0,T0tally satisfi3d!,2024-03-04
C00761,Email,,Could improve produtc qualty....,2024-08-09
C00545,Survey,4.0,Too slow response time.,2024-08-17
C00829,Email,5.0,The servise was grate!,2024-09-25
C00276,Survey,1.0,The best experience i've had!,2024-06-21
C00423,Social Media,5.0,Satisfied with the service.,2024-07-27
C00193,Survey,4.0,,2024-01-30
C00874,Survey,1.0,The best experience i've had!,2024-10-05
C00071,Social Media,,Could improve produtc qualty....,2023-12-07
C00187,Social Media,5.0,Not worth the price.,2024-08-17
C00140,Email,4.0,Terrible custmer support.!!!,2024-08-03
C00297,Social Media,2.0,"Overall, a decent experience.*",2024-09-14
C00114,Survey,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-02-21
C00653,Survey,1.0,Would definitly recommend!*,2024-08-01
C00467,Survey,1.0,Exceeds my expectations!??,2024-04-05
,Email,1.0,Too slow response time.,2024-03-29
C00464,Email,2.0,The servise was grate!,2024-06-22
C00279,Social Media,4.0,Too slow response time.,2024-07-28
C00718,Email,3.0,Good but could be better.??,2023-12-25
C00638,Survey,1.0,,2024-06-03
C00504,Survey,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-06-23
C00193,Email,2.0,Exceeds my expectations!??,2024-06-13
C00329,Survey,3.0,Very poor qualty for the price.,2024-05-29
C00020,Survey,3.0,Would definitly recommend!*,2024-03-11
C00156,Email,3.0,Could improve produtc qualty....,2024-03-23
C00051,Email,3.0,,2024-01-13
C00993,Email,2.0,Terrible custmer support.!!!,2023-11-09
C00548,Social Media,5.0,,2024-08-09
C00023,Email,5.0,,2024-03-03
C00191,Email,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-04-06
C00996,Social Media,4.0,Would definitly recommend!*,2024-07-24
C00105,Survey,4.0,Could improve produtc qualty....,2024-10-28
C00289,Survey,3.0,Too slow response time.,2023-12-22
C00276,Email,3.0,Could improve produtc qualty....,2024-02-08
C00129,Social Media,4.0,Satisfied with the service.,2024-04-03
,Email,5.0,Too slow response time.,2024-02-08
C00449,Survey,4.0,Very poor qualty for the price.,2024-05-30
C00745,Social Media,3.0,Too slow response time.,2024-06-14
C00009,Email,2.0,Could improve produtc qualty....,2024-04-02
C00239,Survey,3.0,Very poor qualty for the price.,2024-07-08
C00093,Survey,1.0,"Overall, a decent experience.*",2024-03-26
C00155,Survey,4.0,Too slow response time.,2024-01-20
C00016,Email,2.0,Good but could be better.??,2024-06-03
C00506,Social Media,2.0,"Overall, a decent experience.*",2024-04-10
C00223,Survey,1.0,Would definitly recommend!*,2024-03-24
C00351,Social Media,3.0,"Overall, a decent experience.*",2023-11-20
C00431,Survey,3.0,,2024-03-15
C00320,Email,5.0,Would definitly recommend!*,2024-06-29
C00805,Survey,5.0,Not worth the price.,2024-10-01
C00819,Survey,4.0,Very poor qualty for the price.,2024-08-17
C00511,Social Media,4.0,The best experience i've had!,2024-02-12
C00381,,2.0,Very responsive and helpful!*,2024-10-20
C00475,Email,3.0,Very poor qualty for the price.,2024-01-29
C00714,Survey,4.0,Not worth the price.,2024-07-15
C00811,Social Media,2.0,Would definitly recommend!*,2024-09-06
C00033,Social Media,2.0,Would definitly recommend!*,2024-06-14
C00339,Survey,2.0,Not worth the price.,2024-05-31
C00083,Survey,1.0,Exceeds my expectations!??,2024-03-06
C00864,Email,5.0,Could improve produtc qualty....,2024-06-18
C00769,Email,1.0,Very poor qualty for the price.,2024-09-04
C00975,Email,3.0,Very responsive and helpful!*,2024-10-03
C00150,Survey,2.0,The best experience i've had!,2024-04-20
C00058,Email,,Not worth the price.,2024-07-27
C00273,Survey,3.0,The best experience i've had!,2023-12-22
C00795,Social Media,4.0,Could improve produtc qualty....,2024-10-19
C00402,Email,1.0,Terrible custmer support.!!!,2024-10-24
C00074,,3.0,The best experience i've had!,2024-08-12
C00557,Social Media,4.0,,2024-07-04
C00482,Email,3.0,T0tally satisfi3d!,2024-06-19
C00186,Social Media,4.0,Good but could be better.??,2024-04-07
C00197,Survey,4.0,Too slow response time.,2024-03-23
C00918,Email,3.0,Could improve produtc qualty....,2024-09-12
C00862,Survey,,T0tally satisfi3d!,2024-08-21
,Survey,3.0,Too slow response time.,2024-01-30
C00837,Social Media,3.0,Good but could be better.??,2024-04-12
C00391,Email,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-05-21
C00849,Survey,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-07-31
C00013,Survey,2.0,Not worth the price.,2024-06-20
C00125,Email,5.0,Too slow response time.,2024-10-09
C00998,Social Media,4.0,Very responsive and helpful!*,2023-12-20
C00787,Social Media,3.0,Exceeds my expectations!??,2024-04-09
C00732,Survey,2.0,Not worth the price.,2024-03-15
C00255,Social Media,1.0,Terrible custmer support.!!!,2024-05-19
C00395,Email,2.0,Very poor qualty for the price.,2024-09-12
C00790,Social Media,5.0,Would definitly recommend!*,2024-02-24
C00999,Social Media,2.0,Not worth the price.,2024-08-22
C00454,Survey,3.0,Could improve produtc qualty....,2024-09-15
C00254,Survey,1.0,,2024-10-30
C00756,Email,4.0,T0tally satisfi3d!,2024-04-24
C00035,Survey,1.0,Not worth the price.,2024-03-11
C00204,Social Media,2.0,Too slow response time.,2023-12-22
C00472,Email,3.0,Exceeds my expectations!??,2024-04-20
C00753,Email,3.0,Not worth the price.,2024-04-22
C00790,Email,3.0,,2024-06-15
C00097,Email,2.0,,2024-05-29
C00534,Survey,1.0,The best experience i've had!,2024-04-12
C00682,Email,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-10-04
C00214,Email,5.0,Terrible custmer support.!!!,2024-01-17
C00485,Social Media,1.0,The servise was grate!,2024-02-13
C00399,Survey,1.0,Would definitly recommend!*,2024-09-14
C00698,Survey,2.0,Would definitly recommend!*,2024-03-26
C00985,Email,4.0,The best experience i've had!,2023-11-10
C00320,Email,2.0,Terrible custmer support.!!!,2024-01-22
C00959,Email,2.0,The best experience i've had!,2024-09-20
C00331,Email,1.0,Could improve produtc qualty....,2024-05-16
C00163,Survey,1.0,Terrible custmer support.!!!,2024-08-29
C00645,Social Media,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2023-11-10
C00746,Social Media,2.0,Exceeds my expectations!??,2024-08-15
C00044,Email,2.0,Exceeds my expectations!??,2024-08-20
C00763,Survey,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-05-15
C00960,Email,4.0,The best experience i've had!,2024-03-21
C00563,Social Media,,T0tally satisfi3d!,2024-09-01
C00534,Survey,4.0,"Overall, a decent experience.*",2024-05-21
C00126,Survey,3.0,Exceeds my expectations!??,2024-05-22
C00260,Email,5.0,The servise was grate!,
C00493,Survey,5.0,Very responsive and helpful!*,2024-10-11
C00654,Survey,2.0,T0tally satisfi3d!,2024-07-27
C00306,Email,5.0,Very responsive and helpful!*,2023-12-07
C00204,Social Media,3.0,Terrible custmer support.!!!,2024-01-06
C00370,Email,,Good but could be better.??,2024-10-08
C00909,Social Media,3.0,Good but could be better.??,2024-08-06
C00054,Survey,3.0,Satisfied with the service.,2024-02-06
C00885,Social Media,5.0,T0tally satisfi3d!,2024-01-15
C00683,Email,3.0,,2024-08-26
C00224,Social Media,2.0,"Overall, a decent experience.*",2024-01-18
C00997,Email,2.0,Good but could be better.??,2024-03-08
C00116,,5.0,Not worth the price.,2024-10-10
,Social Media,3.0,Could improve produtc qualty....,2024-10-02
C00649,Social Media,2.0,"Overall, a decent experience.*",2024-09-22
C00445,Email,3.0,"Overall, a decent experience.*",2024-09-30
C00333,Email,2.0,Too slow response time.,2024-01-13
C00016,Social Media,3.0,Not worth the price.,2024-03-20
C00172,Email,1.0,Satisfied with the service.,2024-05-19
C00814,Email,4.0,Not worth the price.,2024-08-17
C00283,Social Media,1.0,Very responsive and helpful!*,2024-07-13
C00599,Social Media,5.0,The best experience i've had!,2024-01-14
C00123,Survey,3.0,Not worth the price.,2024-02-08
C00406,Social Media,,Terrible custmer support.!!!,2023-12-01
C00809,Social Media,,T0tally satisfi3d!,2024-02-28
C00249,Email,5.0,Terrible custmer support.!!!,2024-07-01
C00010,Social Media,1.0,The servise was grate!,2024-02-19
C00993,Social Media,4.0,"Overall, a decent experience.*",2024-03-01
C00044,Survey,1.0,Good but could be better.??,2024-07-10
C00596,Social Media,1.0,Could improve produtc qualty....,2024-10-31
C00803,Social Media,,Could improve produtc qualty....,
C00708,Survey,1.0,Too slow response time.,2024-03-22
C00487,Survey,5.0,The best experience i've had!,2023-12-02
C00705,Social Media,1.0,Not worth the price.,2024-05-21
C00611,Survey,3.0,Too slow response time.,2024-10-15
C00159,Survey,3.0,Could improve produtc qualty....,2024-11-03
C00381,Email,5.0,Good but could be better.??,2023-12-07
C00790,Email,1.0,"Overall, a decent experience.*",2024-02-17
C00092,Survey,3.0,Very responsive and helpful!*,2024-07-25
C00255,Social Media,4.0,Good but could be better.??,2024-06-03
C00162,Email,4.0,Good but could be better.??,2024-07-13
C00512,Survey,3.0,Could improve produtc qualty....,2024-04-07
C00094,Survey,3.0,Would definitly recommend!*,2024-10-31
C00703,Email,4.0,Very responsive and helpful!*,2024-07-28
C00634,Survey,2.0,"Overall, a decent experience.*",2024-04-20
C00347,Social Media,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-07-15
C00954,Social Media,2.0,Terrible custmer support.!!!,
,Survey,3.0,Could improve produtc qualty....,2024-03-09
C00778,Survey,2.0,Very poor qualty for the price.,2023-12-01
C00641,Social Media,3.0,Not worth the price.,2024-03-19
C00062,Email,4.0,,2024-04-21
C00062,Social Media,5.0,T0tally satisfi3d!,2024-04-20
C00365,Survey,3.0,Not worth the price.,2024-08-30
C00661,Survey,1.0,Terrible custmer support.!!!,2024-05-20
C00158,Survey,4.0,Satisfied with the service.,2024-10-21
C00719,Survey,1.0,Satisfied with the service.,2024-04-19
C00550,,3.0,Not worth the price.,2024-10-15
C00811,Email,5.0,"Overall, a decent experience.*",2024-06-22
C00110,Survey,3.0,The best experience i've had!,2024-10-09
C00129,Email,5.0,The servise was grate!,2024-05-27
C00500,Social Media,4.0,Exceeds my expectations!??,2024-10-03
C00239,Email,2.0,"Overall, a decent experience.*",2024-10-11
C00325,Social Media,3.0,Not worth the price.,2024-05-13
